FIPS,COUNTY,STATE,AGEGROUP,CASES
19027,Carroll,Iowa,50 to 64 years,591
19027,Carroll,Iowa,65+ years,479
19033,Cerro Gordo,Iowa,0 - 17 years,652
19033,Cerro Gordo,Iowa,18 to 49 years,2395
19033,Cerro Gordo,Iowa,50 to 64 years,1013
19033,Cerro Gordo,Iowa,65+ years,939
19045,Clinton,Iowa,0 - 17 years,572
19045,Clinton,Iowa,18 to 49 years,2465
19045,Clinton,Iowa,50 to 64 years,1172
19045,Clinton,Iowa,65+ years,791
19049,Dallas,Iowa,0 - 17 years,1557
19049,Dallas,Iowa,18 to 49 years,6135
19049,Dallas,Iowa,50 to 64 years,1851
19049,Dallas,Iowa,65+ years,823
19057,Des Moines,Iowa,0 - 17 years,493
19057,Des Moines,Iowa,18 to 49 years,2106
19057,Des Moines,Iowa,50 to 64 years,925
19057,Des Moines,Iowa,65+ years,675
19061,Dubuque,Iowa,0 - 17 years,1431
19061,Dubuque,Iowa,18 to 49 years,6490
19061,Dubuque,Iowa,50 to 64 years,2607
19061,Dubuque,Iowa,65+ years,2012
19099,Jasper,Iowa,0 - 17 years,377
19099,Jasper,Iowa,18 to 49 years,1938
19099,Jasper,Iowa,50 to 64 years,873
19099,Jasper,Iowa,65+ years,655
19103,Johnson,Iowa,0 - 17 years,1439
19103,Johnson,Iowa,18 to 49 years,9404
19103,Johnson,Iowa,50 to 64 years,1592
19103,Johnson,Iowa,65+ years,814
19105,Jones,Iowa,0 - 17 years,169
19105,Jones,Iowa,18 to 49 years,1408
19105,Jones,Iowa,50 to 64 years,707
19105,Jones,Iowa,65+ years,447
19111,Lee,Iowa,0 - 17 years,370
19111,Lee,Iowa,18 to 49 years,1589
19111,Lee,Iowa,50 to 64 years,866
19111,Lee,Iowa,65+ years,606
19113,Linn,Iowa,0 - 17 years,2254
19113,Linn,Iowa,18 to 49 years,10985
19113,Linn,Iowa,50 to 64 years,3932
19113,Linn,Iowa,65+ years,2586
19123,Mahaska,Iowa,0 - 17 years,217
19123,Mahaska,Iowa,18 to 49 years,1082
19123,Mahaska,Iowa,50 to 64 years,388
19123,Mahaska,Iowa,65+ years,378
19125,Marion,Iowa,0 - 17 years,409
19125,Marion,Iowa,18 to 49 years,1619
19125,Marion,Iowa,50 to 64 years,723
19125,Marion,Iowa,65+ years,618
19127,Marshall,Iowa,0 - 17 years,484
19127,Marshall,Iowa,18 to 49 years,2483
19127,Marshall,Iowa,50 to 64 years,1005
19127,Marshall,Iowa,65+ years,643
19139,Muscatine,Iowa,0 - 17 years,478
19139,Muscatine,Iowa,18 to 49 years,2298
19139,Muscatine,Iowa,50 to 64 years,1022
19139,Muscatine,Iowa,65+ years,592
19149,Plymouth,Iowa,0 - 17 years,397
19149,Plymouth,Iowa,18 to 49 years,1704
19149,Plymouth,Iowa,50 to 64 years,885
19149,Plymouth,Iowa,65+ years,692
19153,Polk,Iowa,0 - 17 years,6667
19153,Polk,Iowa,18 to 49 years,31502
19153,Polk,Iowa,50 to 64 years,10016
19153,Polk,Iowa,65+ years,5456
19155,Pottawattamie,Iowa,0 - 17 years,1196
19155,Pottawattamie,Iowa,18 to 49 years,5229
19155,Pottawattamie,Iowa,50 to 64 years,2186
19155,Pottawattamie,Iowa,65+ years,1397
19163,Scott,Iowa,0 - 17 years,2117
19163,Scott,Iowa,18 to 49 years,9315
19163,Scott,Iowa,50 to 64 years,3647
19163,Scott,Iowa,65+ years,2451
19167,Sioux,Iowa,0 - 17 years,490
19167,Sioux,Iowa,18 to 49 years,2320
19167,Sioux,Iowa,50 to 64 years,1062
19167,Sioux,Iowa,65+ years,1026
19169,Story,Iowa,0 - 17 years,889
19169,Story,Iowa,18 to 49 years,7102
19169,Story,Iowa,50 to 64 years,1074
19169,Story,Iowa,65+ years,721
19179,Wapello,Iowa,0 - 17 years,346
19179,Wapello,Iowa,18 to 49 years,2116
19179,Wapello,Iowa,50 to 64 years,871
19179,Wapello,Iowa,65+ years,699
19181,Warren,Iowa,0 - 17 years,718
19181,Warren,Iowa,18 to 49 years,2669
19181,Warren,Iowa,50 to 64 years,1127
19181,Warren,Iowa,65+ years,666
19183,Washington,Iowa,0 - 17 years,309
19183,Washington,Iowa,18 to 49 years,1064
19183,Washington,Iowa,50 to 64 years,469
19183,Washington,Iowa,65+ years,429
19187,Webster,Iowa,0 - 17 years,367
19187,Webster,Iowa,18 to 49 years,2677
19187,Webster,Iowa,50 to 64 years,1097
19187,Webster,Iowa,65+ years,700
19193,Woodbury,Iowa,0 - 17 years,1711
19193,Woodbury,Iowa,18 to 49 years,8037
19193,Woodbury,Iowa,50 to 64 years,3007
19193,Woodbury,Iowa,65+ years,1668
20009,Barton,Kansas,0 - 17 years,218
20009,Barton,Kansas,18 to 49 years,1054
20009,Barton,Kansas,50 to 64 years,606
20009,Barton,Kansas,65+ years,520
20015,Butler,Kansas,0 - 17 years,881
20015,Butler,Kansas,18 to 49 years,3680
20015,Butler,Kansas,50 to 64 years,1400
20015,Butler,Kansas,65+ years,960
20035,Cowley,Kansas,0 - 17 years,214
20035,Cowley,Kansas,18 to 49 years,1852
20035,Cowley,Kansas,50 to 64 years,687
20035,Cowley,Kansas,65+ years,642
20037,Crawford,Kansas,0 - 17 years,563
20037,Crawford,Kansas,18 to 49 years,2596
20037,Crawford,Kansas,50 to 64 years,761
20037,Crawford,Kansas,65+ years,527
20045,Douglas,Kansas,0 - 17 years,742
20045,Douglas,Kansas,18 to 49 years,5382
20045,Douglas,Kansas,50 to 64 years,1195
20045,Douglas,Kansas,65+ years,899
20051,Ellis,Kansas,0 - 17 years,302
20051,Ellis,Kansas,18 to 49 years,1981
20051,Ellis,Kansas,50 to 64 years,599
20051,Ellis,Kansas,65+ years,660
20055,Finney,Kansas,0 - 17 years,561
20055,Finney,Kansas,18 to 49 years,2993
20055,Finney,Kansas,50 to 64 years,1051
20055,Finney,Kansas,65+ years,503
20057,Ford,Kansas,0 - 17 years,506
20057,Ford,Kansas,18 to 49 years,3266
20057,Ford,Kansas,50 to 64 years,1127
20057,Ford,Kansas,65+ years,578
20059,Franklin,Kansas,0 - 17 years,270
20059,Franklin,Kansas,18 to 49 years,1216
20059,Franklin,Kansas,50 to 64 years,463
20059,Franklin,Kansas,65+ years,348
20061,Geary,Kansas,0 - 17 years,322
20061,Geary,Kansas,18 to 49 years,2068
20061,Geary,Kansas,50 to 64 years,310
20061,Geary,Kansas,65+ years,236
20079,Harvey,Kansas,0 - 17 years,422
20079,Harvey,Kansas,18 to 49 years,1725
20079,Harvey,Kansas,50 to 64 years,690
20079,Harvey,Kansas,65+ years,547
20091,Johnson,Kansas,0 - 17 years,7781
20091,Johnson,Kansas,18 to 49 years,29871
20091,Johnson,Kansas,50 to 64 years,10783
20091,Johnson,Kansas,65+ years,6925
20103,Leavenworth,Kansas,0 - 17 years,746
20103,Leavenworth,Kansas,18 to 49 years,3603
20103,Leavenworth,Kansas,50 to 64 years,1450
20103,Leavenworth,Kansas,65+ years,799
20111,Lyon,Kansas,0 - 17 years,316
20111,Lyon,Kansas,18 to 49 years,2354
20111,Lyon,Kansas,50 to 64 years,779
20111,Lyon,Kansas,65+ years,534
20113,Mcpherson,Kansas,0 - 17 years,266
20113,Mcpherson,Kansas,18 to 49 years,1398
20113,Mcpherson,Kansas,50 to 64 years,671
20113,Mcpherson,Kansas,65+ years,683
20121,Miami,Kansas,0 - 17 years,302
20121,Miami,Kansas,18 to 49 years,1182
20121,Miami,Kansas,50 to 64 years,671
20121,Miami,Kansas,65+ years,456
20125,Montgomery,Kansas,0 - 17 years,418
20125,Montgomery,Kansas,18 to 49 years,1500
20125,Montgomery,Kansas,50 to 64 years,673
20125,Montgomery,Kansas,65+ years,616
20149,Pottawatomie,Kansas,0 - 17 years,235
20149,Pottawatomie,Kansas,18 to 49 years,825
20149,Pottawatomie,Kansas,50 to 64 years,353
20149,Pottawatomie,Kansas,65+ years,240
20155,Reno,Kansas,0 - 17 years,702
20155,Reno,Kansas,18 to 49 years,3761
20155,Reno,Kansas,50 to 64 years,1678
20155,Reno,Kansas,65+ years,1454
20161,Riley,Kansas,0 - 17 years,366
20161,Riley,Kansas,18 to 49 years,3688
20161,Riley,Kansas,50 to 64 years,478
20161,Riley,Kansas,65+ years,367
20169,Saline,Kansas,0 - 17 years,665
20169,Saline,Kansas,18 to 49 years,2926
20169,Saline,Kansas,50 to 64 years,1196
20169,Saline,Kansas,65+ years,1038
20173,Sedgwick,Kansas,0 - 17 years,6202
20173,Sedgwick,Kansas,18 to 49 years,29695
20173,Sedgwick,Kansas,50 to 64 years,10721
20173,Sedgwick,Kansas,65+ years,7174
20175,Seward,Kansas,0 - 17 years,437
20175,Seward,Kansas,18 to 49 years,2209
20175,Seward,Kansas,50 to 64 years,640
20175,Seward,Kansas,65+ years,322
20177,Shawnee,Kansas,0 - 17 years,1672
20177,Shawnee,Kansas,18 to 49 years,8239
20177,Shawnee,Kansas,50 to 64 years,3459
20177,Shawnee,Kansas,65+ years,2800
20191,Sumner,Kansas,0 - 17 years,207
20191,Sumner,Kansas,18 to 49 years,940
20191,Sumner,Kansas,50 to 64 years,421
20191,Sumner,Kansas,65+ years,409
20209,Wyandotte,Kansas,0 - 17 years,2488
20209,Wyandotte,Kansas,18 to 49 years,11611
20209,Wyandotte,Kansas,50 to 64 years,3438
20209,Wyandotte,Kansas,65+ years,1981
21003,Allen,Kentucky,0 - 17 years,269
21003,Allen,Kentucky,18 to 49 years,1619
21003,Allen,Kentucky,50 to 64 years,775
21003,Allen,Kentucky,65+ years,720
21005,Anderson,Kentucky,0 - 17 years,235
21005,Anderson,Kentucky,18 to 49 years,1543
21005,Anderson,Kentucky,50 to 64 years,696
21005,Anderson,Kentucky,65+ years,532
21009,Barren,Kentucky,0 - 17 years,168
21009,Barren,Kentucky,18 to 49 years,1034
21009,Barren,Kentucky,50 to 64 years,463
21009,Barren,Kentucky,65+ years,530
21013,Bell,Kentucky,0 - 17 years,249
21013,Bell,Kentucky,18 to 49 years,1269
21013,Bell,Kentucky,50 to 64 years,519
21013,Bell,Kentucky,65+ years,410
21019,Boyd,Kentucky,0 - 17 years,468
21019,Boyd,Kentucky,18 to 49 years,2118
21019,Boyd,Kentucky,50 to 64 years,858
21019,Boyd,Kentucky,65+ years,666
21021,Boyle,Kentucky,0 - 17 years,184
21021,Boyle,Kentucky,18 to 49 years,1030
21021,Boyle,Kentucky,50 to 64 years,469
21021,Boyle,Kentucky,65+ years,391
21029,Bullitt,Kentucky,0 - 17 years,704
21029,Bullitt,Kentucky,18 to 49 years,2873
21029,Bullitt,Kentucky,50 to 64 years,1328
21029,Bullitt,Kentucky,65+ years,814
21035,Calloway,Kentucky,0 - 17 years,243
21035,Calloway,Kentucky,18 to 49 years,1700
21035,Calloway,Kentucky,50 to 64 years,512
21035,Calloway,Kentucky,65+ years,475
21043,Carter,Kentucky,0 - 17 years,187
21043,Carter,Kentucky,18 to 49 years,911
21043,Carter,Kentucky,50 to 64 years,337
21043,Carter,Kentucky,65+ years,314
21049,Clark,Kentucky,0 - 17 years,167
21049,Clark,Kentucky,18 to 49 years,1012
21049,Clark,Kentucky,50 to 64 years,400
21049,Clark,Kentucky,65+ years,247
21059,Daviess,Kentucky,0 - 17 years,715
21059,Daviess,Kentucky,18 to 49 years,4240
21059,Daviess,Kentucky,50 to 64 years,1560
21059,Daviess,Kentucky,65+ years,1194
21067,Fayette,Kentucky,0 - 17 years,921
21067,Fayette,Kentucky,18 to 49 years,5871
21067,Fayette,Kentucky,50 to 64 years,1363
21067,Fayette,Kentucky,65+ years,906
21071,Floyd,Kentucky,0 - 17 years,293
21071,Floyd,Kentucky,18 to 49 years,1184
21071,Floyd,Kentucky,50 to 64 years,556
21071,Floyd,Kentucky,65+ years,420
21073,Franklin,Kentucky,0 - 17 years,286
21073,Franklin,Kentucky,18 to 49 years,1630
21073,Franklin,Kentucky,50 to 64 years,556
21073,Franklin,Kentucky,65+ years,481
21083,Graves,Kentucky,0 - 17 years,328
21083,Graves,Kentucky,18 to 49 years,1534
21083,Graves,Kentucky,50 to 64 years,722
21083,Graves,Kentucky,65+ years,645
21085,Grayson,Kentucky,0 - 17 years,165
21085,Grayson,Kentucky,18 to 49 years,804
21085,Grayson,Kentucky,50 to 64 years,374
21085,Grayson,Kentucky,65+ years,375
21093,Hardin,Kentucky,0 - 17 years,711
21093,Hardin,Kentucky,18 to 49 years,3165
21093,Hardin,Kentucky,50 to 64 years,1314
21093,Hardin,Kentucky,65+ years,1011
21095,Harlan,Kentucky,0 - 17 years,213
21095,Harlan,Kentucky,18 to 49 years,882
21095,Harlan,Kentucky,50 to 64 years,442
21095,Harlan,Kentucky,65+ years,357
21101,Henderson,Kentucky,0 - 17 years,427
21101,Henderson,Kentucky,18 to 49 years,1782
21101,Henderson,Kentucky,50 to 64 years,798
21101,Henderson,Kentucky,65+ years,596
21107,Hopkins,Kentucky,0 - 17 years,318
21107,Hopkins,Kentucky,18 to 49 years,1610
21107,Hopkins,Kentucky,50 to 64 years,706
21107,Hopkins,Kentucky,65+ years,649
21111,Jefferson,Kentucky,0 - 17 years,534
21111,Jefferson,Kentucky,18 to 49 years,3524
21111,Jefferson,Kentucky,50 to 64 years,1483
21111,Jefferson,Kentucky,65+ years,1284
21113,Jessamine,Kentucky,0 - 17 years,444
21113,Jessamine,Kentucky,18 to 49 years,1870
21113,Jessamine,Kentucky,50 to 64 years,684
21113,Jessamine,Kentucky,65+ years,504
21121,Knox,Kentucky,0 - 17 years,385
21121,Knox,Kentucky,18 to 49 years,1479
21121,Knox,Kentucky,50 to 64 years,548
21121,Knox,Kentucky,65+ years,512
21125,Laurel,Kentucky,0 - 17 years,629
21125,Laurel,Kentucky,18 to 49 years,2997
21125,Laurel,Kentucky,50 to 64 years,1141
21125,Laurel,Kentucky,65+ years,871
21133,Letcher,Kentucky,0 - 17 years,132
21133,Letcher,Kentucky,18 to 49 years,679
21133,Letcher,Kentucky,50 to 64 years,263
21133,Letcher,Kentucky,65+ years,202
21137,Lincoln,Kentucky,0 - 17 years,128
21137,Lincoln,Kentucky,18 to 49 years,646
21137,Lincoln,Kentucky,50 to 64 years,301
21137,Lincoln,Kentucky,65+ years,163
21145,Mccracken,Kentucky,0 - 17 years,184
21145,Mccracken,Kentucky,18 to 49 years,980
21145,Mccracken,Kentucky,50 to 64 years,432
21145,Mccracken,Kentucky,65+ years,435
21151,Madison,Kentucky,0 - 17 years,832
21151,Madison,Kentucky,18 to 49 years,4072
21151,Madison,Kentucky,50 to 64 years,1259
21151,Madison,Kentucky,65+ years,944
21157,Marshall,Kentucky,0 - 17 years,109
21157,Marshall,Kentucky,18 to 49 years,811
21157,Marshall,Kentucky,50 to 64 years,396
21157,Marshall,Kentucky,65+ years,302
21163,Meade,Kentucky,0 - 17 years,142
21163,Meade,Kentucky,18 to 49 years,728
21163,Meade,Kentucky,50 to 64 years,281
21163,Meade,Kentucky,65+ years,145
21167,Mercer,Kentucky,0 - 17 years,112
21167,Mercer,Kentucky,18 to 49 years,544
21167,Mercer,Kentucky,50 to 64 years,260
21167,Mercer,Kentucky,65+ years,232
21173,Montgomery,Kentucky,0 - 17 years,232
21173,Montgomery,Kentucky,18 to 49 years,1126
21173,Montgomery,Kentucky,50 to 64 years,376
21173,Montgomery,Kentucky,65+ years,327
21177,Muhlenberg,Kentucky,0 - 17 years,152
21177,Muhlenberg,Kentucky,18 to 49 years,1210
21177,Muhlenberg,Kentucky,50 to 64 years,501
21177,Muhlenberg,Kentucky,65+ years,376
21179,Nelson,Kentucky,0 - 17 years,355
21179,Nelson,Kentucky,18 to 49 years,1517
21179,Nelson,Kentucky,50 to 64 years,724
21179,Nelson,Kentucky,65+ years,433
21183,Ohio,Kentucky,0 - 17 years,174
21183,Ohio,Kentucky,18 to 49 years,1016
21183,Ohio,Kentucky,50 to 64 years,324
21183,Ohio,Kentucky,65+ years,364
21185,Oldham,Kentucky,0 - 17 years,276
21185,Oldham,Kentucky,18 to 49 years,1211
21185,Oldham,Kentucky,50 to 64 years,513
21185,Oldham,Kentucky,65+ years,382
21193,Perry,Kentucky,0 - 17 years,232
21193,Perry,Kentucky,18 to 49 years,881
21193,Perry,Kentucky,50 to 64 years,382
21193,Perry,Kentucky,65+ years,309
21195,Pike,Kentucky,0 - 17 years,483
21195,Pike,Kentucky,18 to 49 years,2044
21195,Pike,Kentucky,50 to 64 years,1000
21195,Pike,Kentucky,65+ years,782
21199,Pulaski,Kentucky,0 - 17 years,400
21199,Pulaski,Kentucky,18 to 49 years,1738
21199,Pulaski,Kentucky,50 to 64 years,831
21199,Pulaski,Kentucky,65+ years,673
21205,Rowan,Kentucky,0 - 17 years,176
21205,Rowan,Kentucky,18 to 49 years,1056
21205,Rowan,Kentucky,50 to 64 years,300
21205,Rowan,Kentucky,65+ years,163
21209,Scott,Kentucky,0 - 17 years,256
21209,Scott,Kentucky,18 to 49 years,1209
21209,Scott,Kentucky,50 to 64 years,364
21209,Scott,Kentucky,65+ years,157
21211,Shelby,Kentucky,0 - 17 years,337
21211,Shelby,Kentucky,18 to 49 years,1482
21211,Shelby,Kentucky,50 to 64 years,578
21211,Shelby,Kentucky,65+ years,382
21217,Taylor,Kentucky,0 - 17 years,259
21217,Taylor,Kentucky,18 to 49 years,1213
21217,Taylor,Kentucky,50 to 64 years,433
21217,Taylor,Kentucky,65+ years,432
21227,Warren,Kentucky,0 - 17 years,302
21227,Warren,Kentucky,18 to 49 years,2216
21227,Warren,Kentucky,50 to 64 years,647
21227,Warren,Kentucky,65+ years,555
21231,Wayne,Kentucky,0 - 17 years,153
21231,Wayne,Kentucky,18 to 49 years,527
21231,Wayne,Kentucky,50 to 64 years,257
21231,Wayne,Kentucky,65+ years,158
21235,Whitley,Kentucky,0 - 17 years,335
21235,Whitley,Kentucky,18 to 49 years,1609
21235,Whitley,Kentucky,50 to 64 years,559
21235,Whitley,Kentucky,65+ years,470
21239,Woodford,Kentucky,0 - 17 years,200
21239,Woodford,Kentucky,18 to 49 years,921
21239,Woodford,Kentucky,50 to 64 years,371
21239,Woodford,Kentucky,65+ years,201
22017,Caddo,Louisiana,0 - 17 years,42
22017,Caddo,Louisiana,18 to 49 years,820
22017,Caddo,Louisiana,50 to 64 years,464
22017,Caddo,Louisiana,65+ years,448
22033,East Baton Rouge,Louisiana,0 - 17 years,13
22033,East Baton Rouge,Louisiana,18 to 49 years,628
22033,East Baton Rouge,Louisiana,50 to 64 years,363
22033,East Baton Rouge,Louisiana,65+ years,399
22051,Jefferson,Louisiana,0 - 17 years,13
22051,Jefferson,Louisiana,18 to 49 years,659
22051,Jefferson,Louisiana,50 to 64 years,422
22051,Jefferson,Louisiana,65+ years,411
22071,Orleans,Louisiana,18 to 49 years,741
22071,Orleans,Louisiana,50 to 64 years,561
22071,Orleans,Louisiana,65+ years,588
23001,Androscoggin,Maine,0 - 17 years,607
23001,Androscoggin,Maine,18 to 49 years,2506
23001,Androscoggin,Maine,50 to 64 years,1077
23001,Androscoggin,Maine,65+ years,713
23003,Aroostook,Maine,0 - 17 years,141
23003,Aroostook,Maine,18 to 49 years,471
23003,Aroostook,Maine,50 to 64 years,283
23003,Aroostook,Maine,65+ years,302
23005,Cumberland,Maine,0 - 17 years,1471
23005,Cumberland,Maine,18 to 49 years,7235
23005,Cumberland,Maine,50 to 64 years,2707
23005,Cumberland,Maine,65+ years,1840
23011,Kennebec,Maine,0 - 17 years,488
23011,Kennebec,Maine,18 to 49 years,1949
23011,Kennebec,Maine,50 to 64 years,816
23011,Kennebec,Maine,65+ years,596
23017,Oxford,Maine,0 - 17 years,295
23017,Oxford,Maine,18 to 49 years,959
23017,Oxford,Maine,50 to 64 years,495
23017,Oxford,Maine,65+ years,441
23019,Penobscot,Maine,0 - 17 years,375
23019,Penobscot,Maine,18 to 49 years,2186
23019,Penobscot,Maine,50 to 64 years,874
23019,Penobscot,Maine,65+ years,687
23025,Somerset,Maine,0 - 17 years,107
23025,Somerset,Maine,18 to 49 years,553
23025,Somerset,Maine,50 to 64 years,278
23025,Somerset,Maine,65+ years,230
23031,York,Maine,0 - 17 years,1269
23031,York,Maine,18 to 49 years,4825
23031,York,Maine,50 to 64 years,2271
23031,York,Maine,65+ years,1593
24001,Allegany,Maryland,0 - 17 years,125
24001,Allegany,Maryland,18 to 49 years,1452
24001,Allegany,Maryland,50 to 64 years,560
24001,Allegany,Maryland,65+ years,596
24003,Anne Arundel,Maryland,0 - 17 years,1070
24003,Anne Arundel,Maryland,18 to 49 years,5857
24003,Anne Arundel,Maryland,50 to 64 years,2192
24003,Anne Arundel,Maryland,65+ years,1430
24005,Baltimore,Maryland,0 - 17 years,1603
24005,Baltimore,Maryland,18 to 49 years,9929
24005,Baltimore,Maryland,50 to 64 years,3541
24005,Baltimore,Maryland,65+ years,3041
24009,Calvert,Maryland,0 - 17 years,184
24009,Calvert,Maryland,18 to 49 years,989
24009,Calvert,Maryland,50 to 64 years,457
24009,Calvert,Maryland,65+ years,177
24013,Carroll,Maryland,0 - 17 years,207
24013,Carroll,Maryland,18 to 49 years,1412
24013,Carroll,Maryland,50 to 64 years,729
24013,Carroll,Maryland,65+ years,669
24015,Cecil,Maryland,0 - 17 years,77
24015,Cecil,Maryland,18 to 49 years,686
24015,Cecil,Maryland,50 to 64 years,289
24015,Cecil,Maryland,65+ years,229
24017,Charles,Maryland,0 - 17 years,44
24017,Charles,Maryland,18 to 49 years,476
24017,Charles,Maryland,50 to 64 years,257
24017,Charles,Maryland,65+ years,185
24021,Frederick,Maryland,0 - 17 years,485
24021,Frederick,Maryland,18 to 49 years,3126
24021,Frederick,Maryland,50 to 64 years,1001
24021,Frederick,Maryland,65+ years,638
24025,Harford,Maryland,0 - 17 years,380
24025,Harford,Maryland,18 to 49 years,2989
24025,Harford,Maryland,50 to 64 years,1273
24025,Harford,Maryland,65+ years,728
24027,Howard,Maryland,0 - 17 years,272
24027,Howard,Maryland,18 to 49 years,2018
24027,Howard,Maryland,50 to 64 years,711
24027,Howard,Maryland,65+ years,474
24031,Montgomery,Maryland,0 - 17 years,2276
24031,Montgomery,Maryland,18 to 49 years,13631
24031,Montgomery,Maryland,50 to 64 years,4957
24031,Montgomery,Maryland,65+ years,3772
24033,Prince Georges,Maryland,0 - 17 years,2420
24033,Prince Georges,Maryland,18 to 49 years,17065
24033,Prince Georges,Maryland,50 to 64 years,6048
24033,Prince Georges,Maryland,65+ years,3240
24035,Queen Annes,Maryland,0 - 17 years,139
24035,Queen Annes,Maryland,18 to 49 years,718
24035,Queen Annes,Maryland,50 to 64 years,275
24035,Queen Annes,Maryland,65+ years,155
24037,St. Marys,Maryland,0 - 17 years,97
24037,St. Marys,Maryland,18 to 49 years,625
24037,St. Marys,Maryland,50 to 64 years,227
24037,St. Marys,Maryland,65+ years,308
24043,Washington,Maryland,0 - 17 years,380
24043,Washington,Maryland,18 to 49 years,2043
24043,Washington,Maryland,50 to 64 years,1018
24043,Washington,Maryland,65+ years,731
24045,Wicomico,Maryland,0 - 17 years,99
24045,Wicomico,Maryland,18 to 49 years,849
24045,Wicomico,Maryland,50 to 64 years,346
24045,Wicomico,Maryland,65+ years,239
24047,Worcester,Maryland,0 - 17 years,24
24047,Worcester,Maryland,18 to 49 years,594
24047,Worcester,Maryland,50 to 64 years,215
24047,Worcester,Maryland,65+ years,210
24510,Baltimore City,Maryland,0 - 17 years,1340
24510,Baltimore City,Maryland,18 to 49 years,10077
24510,Baltimore City,Maryland,50 to 64 years,3282
24510,Baltimore City,Maryland,65+ years,2351
25001,Barnstable,Massachusetts,0 - 17 years,1326
25001,Barnstable,Massachusetts,18 to 49 years,5674
25001,Barnstable,Massachusetts,50 to 64 years,3044
25001,Barnstable,Massachusetts,65+ years,2806
25003,Berkshire,Massachusetts,0 - 17 years,506
25003,Berkshire,Massachusetts,18 to 49 years,2314
25003,Berkshire,Massachusetts,50 to 64 years,1131
25003,Berkshire,Massachusetts,65+ years,1182
25005,Bristol,Massachusetts,0 - 17 years,7631
25005,Bristol,Massachusetts,18 to 49 years,30396
25005,Bristol,Massachusetts,50 to 64 years,13103
